CUSTOMER_ID,ORDER_ID,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
946799321,4840008190,10 pc Grilled Wings Combo,Honey Mustard Dip - Regular,Veggie Sticks,2 pc Crispy Strips,Fried Corn - Large,20pc Spicy Feast Deal
632698702,7698022159,10 pc Grilled Wings Combo,Ranch Dip - Regular,Chicken Sub,10 pc Grilled Wings,5 pc Crispy Strips Combo,8 pc Grilled Wings Combo
1775113,6036140536,4 pc Crispy Strips,10 pc Mixed Wings Combo,10 pc Spicy Wings Combo,Regular Buffalo Fries,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo
751750796,5379223168,25 pc Game Day Pack,Chicken Sub,2 pc Crispy Strips,Large Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular
805242993,7084612458,Blue Cheese Dip - Regular,Large Buffalo Fries,32 Oz Soda,20 pc Grilled Wings,15 pc Spicy Wings,Ranch Dip - Large
178137780,5799185747,Ranch Dip - Regular,Large Buffalo Fries,10 pc Grilled Wings,10 pc Spicy Wings,Chicken Sub,Regular Buffalo Fries
574635072,1075535733,20 pc Grilled Wings,20pc Spicy Feast Deal,Veggie Sticks,Ranch Dip - Regular,Blue Cheese Dip - Regular,Regular Buffalo Fries
195677449,8615293667,10 pc Spicy Wings,Ranch Dip - Regular,Veggie Sticks Spicy,Regular Buffalo Fries,10 pc Grilled Wings,10 pc Grilled Wings Combo
539777591,1545723882,6 pc Grilled Wings Combo,Add 5 Grilled Wings,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
495386739,2249743423,Fried Corn - Regular,Add 5 Spicy Wings,Veggie Sticks Spicy,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
756507070,8079647515,Large Buffalo Fries,50 pc Grilled Wings,Ranch Dip - Large,Fried Corn - Regular,Fried Corn - Large,Regular Buffalo Fries
238999423,9894137829,Ranch Dip - Large,15 pc Spicy Wings,10 pc Spicy Wings,Large Buffalo Fries,Ranch Dip - Regular,2 pc Crispy Strips
877256472,975026770,Ranch Dip - Regular,10 pc Grilled Wings Combo,Chicken Sub Combo,8 pc Spicy Wings Combo,4 pc Crispy Strips,Cheese Dip - Regular
162075107,865567508,10 pc Spicy Wings Combo,Veggie Sticks Spicy,7 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
341197609,9413963808,Veggie Sticks Spicy,Ranch Dip - Regular,15 pc Grilled Wings,Blue Cheese Dip - Regular,Regular Buffalo Fries,Add 5 Spicy Wings
604969268,4438125056,10 pc Grilled Wings Combo,Fried Corn - Regular,Add 5 Spicy Wings,Ranch Dip - Large,Honey Mustard Dip - Regular,6 pc Grilled Wings Combo
459476791,7798663791,15 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Regular,Blue Cheese Dip - Regular,Ranch Dip - Large
645398112,5523082689,Flavor Platter,Regular Buffalo Fries,7 pc Crispy Strips,Ranch Dip - Large,10 pc Grilled Wings,Ranch Dip - Regular
329674061,4719128119,2 pc Crispy Strips,10 pc Grilled Wings Combo,Fried Corn - Large,Blue Cheese Dip - Regular,Ranch Dip - Regular,Add 5 Spicy Wings
293594508,3919270379,Chicken Sub Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Spicy Wings Combo,5 pc Crispy Strips Combo,10 pc Grilled Wings
271002769,6887117000,Fried Corn - Regular,6 pc Spicy Wings Combo,Dipping Sauce,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo
330188707,9168479007,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Spicy Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
703660536,7702240576,30 pc Family Grilled Wings,2 pc Crispy Strips,Add 5 Spicy Wings,Large Buffalo Fries,Fried Corn - Regular,Fried Corn - Large
321094118,9174727995,10 pc Mixed Wings Combo,Veggie Sticks Spicy,2 pc Crispy Strips,Ranch Dip - Regular,Fried Corn - Regular,Dipping Sauce
549548713,4210496609,Large Veggie Sticks Spicy,Ranch Dip - Large,10 pc Grilled Wings,10 pc Spicy Wings,Large Buffalo Fries,Ranch Dip - Regular
491059966,2084757272,Fried Corn - Regular,2 pc Crispy Strips,24 pc Family Grilled Wings,Ranch Dip - Large,20 Oz Soda,Large Buffalo Fries
50359042,3054122522,2 pc Crispy Strips,8 pc Crispy Strips Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Fried Corn - Regular,Add 5 Grilled Wings
268790141,3731883966,Regular Buffalo Fries,Fried Corn - Regular,20pc Spicy Feast Deal,Ranch Dip - Regular,Dipping Sauce,Ranch Dip - Large
37237275,3532778112,Fried Corn - Regular,Regular Buffalo Fries,Chicken Sub,20pc Spicy Feast Deal,6 pc Grilled Wings Combo,30 pc Family Grilled Wings
165788543,7000527344,10 pc Mixed Wings,Large Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,Ranch Dip - Large,Regular Buffalo Fries
80786157,3031946103,Regular Buffalo Fries,20 Oz Soda,10 pc Grilled Wings Combo,Ranch Dip - Regular,7 pc Crispy Strips,20pc Spicy Feast Deal
618221104,2085578287,Large Fruit Punch,Regular Buffalo Fries,6 pc Grilled Wings Combo,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
657101543,1454505686,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,3 pc Crispy Strips Combo,6 pc Spicy Wings Combo,Cheese Dip - Regular
87471971,6882754725,Ranch Dip - Regular,20 pc Grilled Wings,Large Buffalo Fries,Ranch Dip - Large,Add 5 Grilled Wings,10 pc Spicy Wings
31776797,4183851135,Veggie Sticks,20 pc Grilled Wings,15 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
655655109,8517270013,Chicken Sub Combo,Veggie Sticks Spicy,Ranch Dip - Large,15 pc Spicy Wings,15 pc Grilled Wings Combo,30 pc Grilled Wings
542206341,5684502284,8 pc Spicy Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings Combo,Fried Corn - Regular,Ranch Dip - Large
865951221,9517647699,Add 5 Grilled Wings,Veggie Sticks,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
608387538,6147345626,8 pc Grilled Wings Combo,20 Oz Soda,20pc Spicy Feast Deal,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries
810007994,9876264347,Ranch Dip - Regular,Add 5 Spicy Wings,4 pc Crispy Strips,Regular Buffalo Fries,10 pc Grilled Wings Combo,Large Buffalo Fries
237417656,537222391,40 pc Family Grilled Wings,2 pc Crispy Strips,Dipping Sauce,Large Buffalo Fries,5 pc Crispy Strips Combo,Ranch Dip - Regular
18215716,7770307932,Add 5 Spicy Wings,15 pc Grilled Wings Combo,Ranch Dip - Regular,Ranch Dip - Large,4 pc Crispy Strips,Add 5 Grilled Wings
664194291,9093101396,Fried Corn - Regular,10 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Add 5 Spicy Wings
434105418,7011445251,Large Buffalo Fries,Large Buffalo Fries,50 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
999144470,1728450601,10 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Ranch Dip - Large
510747814,9994959258,2 pc Crispy Strips,Veggie Sticks Spicy,Cheese Dip - Medium,Flavor Platter,20pc Spicy Feast Deal,24 pc Family Grilled Wings
738888561,6163386764,Ranch Dip - Regular,Chicken Sub,10 pc Grilled Wings,Large Buffalo Fries,Chicken Sub Combo,Regular Buffalo Fries
104442280,5249892753,Veggie Sticks,Ranch Dip - Regular,Regular Buffalo Fries,20 pc Grilled Wings,30 pc Spicy Wings,10 pc Grilled Wings
997867418,9022431604,20 Oz Soda,25 pc Game Day Pack,Ranch Dip - Large,Add 5 Grilled Wings,10 pc Grilled Wings,Large Buffalo Fries
682016471,5932543844,6 pc Strips Meal for 2,Blue Cheese Dip - Regular,2 pc Crispy Strips,15 pc Grilled Wings,Dipping Sauce,10 pc Grilled Wings
121423151,259381296,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings,15 pc Grilled Wings,6 pc Grilled Wings Combo
89991151,1503107562,Large Buffalo Fries,50 pc Family Grilled Wings,Cheese Dip - Large,2 pc Crispy Strips,Ranch Dip - Regular,Dipping Sauce
934522839,7139989048,Honey Mustard Dip - Regular,15 pc Grilled Wings Combo,Fried Corn - Regular,Blue Cheese Dip - Regular,Ranch Dip - Regular,8 pc Grilled Wings Combo
21896473,8760482431,20pc Spicy Feast Deal,Ranch Dip - Regular,Cheese Fries - Regular,Fried Corn - Regular,Large Veggie Sticks Spicy,10 pc Grilled Wings
666980741,611788846,8 pc Grilled Wings Combo,10 pc Grilled Wings,3 pc Crispy Strips Combo,Ranch Dip - Regular,Blue Cheese Dip - Regular,Blue Cheese Dip - Large
503459037,6560374981,Voodoo Fries - Large,15 pc Spicy Wings,Ranch Dip - Regular,10 pc Spicy Wings,Cheese Dip - Regular,Ranch Dip - Large
707418381,1949558091,7 pc Crispy Strips,Chicken Sub Combo,Ranch Dip - Large,Fried Corn - Regular,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo
349618946,2831402892,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
538941731,47708277,Ranch Dip - Regular,Fried Corn - Regular,7 pc Crispy Strips,8 pc Spicy Wings Combo,Regular Buffalo Fries,Voodoo Fries - Regular
596027475,5689640368,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Large,8 pc Spicy Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
278997156,8578506629,6 pc Grilled Wings Combo,Regular Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Large,Ranch Dip - Regular,10 pc Spicy Wings
911678121,9180642088,15 pc Grilled Wings Combo,4 pc Crispy Strips,Large Veggie Sticks Spicy,Ranch Dip - Regular,Ranch Dip - Large,Regular Buffalo Fries
122678877,669155084,24 pc Family Grilled Wings,Veggie Sticks,Ranch Dip - Regular,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries
963812521,7624805553,15 pc Grilled Wings,Large Veggie Sticks Spicy,Large Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,Blue Cheese Dip - Regular
266669847,4698972736,Chicken Sub Combo,Ranch Dip - Large,Fried Corn - Regular,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo,4 pc Crispy Strips
441827757,372297477,Ranch Dip - Regular,20 pc Spicy Wings,Fried Corn - Regular,Large Buffalo Fries,Voodoo Fries - Regular,Regular Buffalo Fries
758317012,9425921603,10 pc Spicy Wings,10 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
998083572,6803182129,10 pc Spicy Wings Combo,Chicken Sub,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Dipping Sauce,Ranch Dip - Regular
71807465,8958634456,4 pc Crispy Strips,Honey Mustard Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,Buffalo Fries
949861050,2613680475,6 pc Grilled Wings Combo,Carrot Sticks,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
125809610,4203606663,Ranch Dip - Regular,Add 5 Spicy Wings,Chicken Sub,Add 5 Grilled Wings,8 pc Grilled Wings Combo,10 pc Spicy Wings Combo
893355849,7671508869,10 pc Grilled Wings Combo,Chicken Sub,6 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,8 pc Grilled Wings Combo
409492037,4324279990,20 pc Grilled Wings,Regular Buffalo Fries,Honey Mustard Dip - Regular,Veggie Sticks,Ranch Dip - Regular,Cheese Dip - Regular
744647367,2093937731,Large Veggie Sticks Spicy,8 pc Grilled Wings Combo,Blue Cheese Dip - Regular,10 pc Grilled Wings,8 pc Spicy Wings Combo,Ranch Dip - Regular
186767073,9555328985,Ranch Dip - Regular,10 pc Mixed Wings,6 pc Grilled Wings Combo,Regular Buffalo Fries,10 pc Spicy Wings Combo,10 pc Mixed Wings Combo
269072152,7370820866,Fried Corn - Regular,20 pc Grilled Wings,Large Buffalo Fries,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
790139464,4205875203,30 pc Family Grilled Wings,Large Buffalo Fries,Ranch Dip - Large,Add 5 Spicy Wings,Regular Buffalo Fries,Fried Corn - Large
772396660,5419114091,Large Veggie Sticks Spicy,Ranch Dip - Large,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,20pc Spicy Feast Deal,8 pc Spicy Wings Combo
403788426,7180339239,Ranch Dip - Regular,Add 5 Spicy Wings,15 pc Spicy Wings,Ranch Dip - Large,Regular Buffalo Fries,Large Buffalo Fries
574719293,2700390696,10 pc Grilled Wings,Ranch Dip - Regular,32 Oz Soda,2 pc Crispy Strips,Dipping Sauce,10 pc Spicy Wings
884958844,8954123244,7 pc Crispy Strips,Ranch Dip - Regular,Chicken Sub,Regular Buffalo Fries,10 pc Grilled Wings,Chicken Sub Combo
654457402,7806033525,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Large Buffalo Fries,Veggie Sticks
686356595,5332500654,40 pc Family Mixed Wings,Large Buffalo Fries,2 pc Crispy Strips,Fried Corn - Large,Dipping Sauce,Ranch Dip - Large
761589908,1050383316,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings,2 pc Crispy Strips,Dipping Sauce
728198877,535287654,30 pc Family Mixed Wings,Cheese Dip - Medium,Fried Corn - Regular,Add 5 Grilled Wings,Ranch Dip - Regular,Veggie Sticks Spicy
144876623,9656080838,Ranch Dip - Large,2 pc Crispy Strips,10 pc Grilled Wings Combo,15 pc Spicy Wings,6 pc Grilled Wings Combo,Fried Corn - Large
438838059,82294768,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,Large Buffalo Fries,Regular Buffalo Fries,Fried Corn - Large
952976896,2881013776,Ranch Dip - Regular,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Honey Mustard Dip - Large,Voodoo Fries - Regular,Blue Cheese Dip - Regular
626916782,5652209528,Ranch Dip - Large,32 Oz Soda,30 pc Family Spicy Wings,20 Oz Soda,Blue Cheese Dip - Large,Dipping Sauce
966591485,4701348911,Fried Corn - Regular,20 pc Grilled Wings,Voodoo Fries - Large,Ranch Dip - Regular,Ranch Dip - Large,Regular Buffalo Fries
75129874,4419583236,50 pc Grilled Wings,Fried Corn - Large,Large Veggie Sticks Spicy,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries
652081163,1185621145,20pc Spicy Feast Deal,Ranch Dip - Regular,2 pc Crispy Strips,Voodoo Fries - Regular,15 pc Grilled Wings,Fried Corn - Large
611185104,4252386472,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,10 pc Grilled Wings,Veggie Sticks Spicy,10 pc Spicy Wings
816288103,4779394745,Ranch Dip - Large,10 pc Spicy Wings Combo,Chicken Sub Combo,Large Veggie Sticks Spicy,Fried Corn - Regular,10 pc Grilled Wings Combo
212568507,8950233928,Ranch Dip - Large,15 pc Grilled Wings Combo,Buffalo Fries,Chicken Sub,2 pc Crispy Strips,Ranch Dip - Regular
906774409,6190027165,32 Oz Soda,20pc Spicy Feast Deal,8 pc Spicy Wings Combo,Ranch Dip - Regular,Veggie Sticks Spicy,10 pc Grilled Wings Combo
297703290,1159134518,Large Buffalo Fries,Add 5 Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,Blue Cheese Dip - Regular,Dipping Sauce
451722368,2724009354,Chicken Sub,Regular Buffalo Fries,Ranch Dip - Large,10 pc Spicy Wings,2 pc Crispy Strips,7 pc Crispy Strips
859691862,1654456049,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips,Blue Cheese Dip - Regular
646843629,5393176549,Ranch Dip - Regular,2 pc Crispy Strips,10 pc Spicy Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,10 pc Grilled Wings
759071710,8217249975,20pc Spicy Feast Deal,Triple Chocolate Cake,Blue Cheese Dip - Regular,Ranch Dip - Regular,Fried Corn - Regular,10 pc Grilled Wings
699365360,259464238,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Spicy Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Large
768103555,2320507812,Add 5 Grilled Wings,Chicken Sub,Honey Mustard Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
19022927,8419656995,20 pc Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular,Regular Buffalo Fries,Large Buffalo Fries
764351212,5052218810,30 pc Family Grilled Wings,Regular Buffalo Fries,Fried Corn - Large,Ranch Dip - Large,Chicken Sub,20 Oz Soda
368273775,3618787551,Add 5 Grilled Wings,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Large Veggie Sticks Spicy,Large Buffalo Fries
646605683,2364812863,Voodoo Fries - Regular,Ranch Dip - Regular,Fried Corn - Regular,4 pc Crispy Strips,10 pc Mixed Wings,10 pc Grilled Wings Combo
466684892,9071741090,Ranch Dip - Regular,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Fried Corn - Large,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
976003011,7149467494,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,10 pc Grilled Wings,Large Veggie Sticks Spicy,15 pc Grilled Wings
8459779,1701147152,Regular Buffalo Fries,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Large,Ranch Dip - Regular,Fried Corn - Regular
14195453,1823126471,Voodoo Fries - Regular,10 pc Spicy Wings,10 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Regular,Ranch Dip - Large
607878209,5084980857,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,20pc Spicy Feast Deal,2 pc Crispy Strips
862700405,1643867472,Ranch Dip - Regular,5 pc Crispy Strips Combo,Large Buffalo Fries,20 pc Grilled Wings,8 pc Grilled Wings Combo,10 pc Grilled Wings
911490520,4156759277,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries,15 pc Grilled Wings,10 pc Grilled Wings,20 pc Grilled Wings
185718291,7441080168,Add 5 Grilled Wings,Large Buffalo Fries,Honey Mustard Dip - Regular,15 pc Grilled Wings,10 pc Spicy Wings,10 pc Grilled Wings
160856446,4187154551,10 pc Spicy Wings,Ranch Dip - Regular,30 pc Family Grilled Wings,Regular Buffalo Fries,Large Buffalo Fries,Ranch Dip - Large
66073318,2973744073,2 pc Crispy Strips,10 pc Spicy Wings,Ranch Dip - Regular,32 Oz Soda,Regular Buffalo Fries,7 pc Crispy Strips
767973667,7273483976,8 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Large,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,3 pc Crispy Strips Combo
130208692,5364917317,10 pc Grilled Wings,15 pc Mixed Wings Combo,Ranch Dip - Regular,Cheese Dip - Large,Fried Corn - Regular,8 pc Spicy Wings Combo
746813255,8043173859,4 pc Crispy Strips,Ranch Dip - Regular,Fried Corn - Large,Regular Buffalo Fries,10 pc Grilled Wings,10 pc Grilled Wings Combo
836624898,4737640060,Chicken Sub Combo,Add 5 Spicy Wings,8 pc Spicy Wings Combo,20pc Spicy Feast Deal,Cheese Fries - Regular,6 pc Grilled Wings Combo
120452466,8858825974,Ranch Dip - Large,10 pc Spicy Wings,8 pc Spicy Wings Combo,Ranch Dip - Regular,Chicken Sub Combo,Fried Corn - Regular
478405266,4994545499,10 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,10 pc Spicy Wings,Dipping Sauce,8 pc Spicy Wings Combo
770544200,7689683783,Ranch Dip - Regular,8 pc Grilled Wings Combo,3 pc Crispy Strips Combo,Veggie Sticks Spicy,Blue Cheese Dip - Regular,6 pc Grilled Wings Combo
53871260,3411198475,Large Buffalo Fries,20pc Spicy Feast Deal,10 pc Spicy Wings,Fried Corn - Regular,Ranch Dip - Large,Ranch Dip - Regular
521531429,70604594,Ranch Dip - Regular,10 pc Grilled Wings,20 pc Grilled Wings,Regular Buffalo Fries,Large Buffalo Fries,Veggie Sticks
536807702,1507034645,15 pc Mixed Wings Combo,Dipping Sauce,6 pc Strips Meal for 2,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large
812996822,7888834332,8 pc Grilled Wings Combo,Honey Mustard Dip - Regular,10 pc Spicy Wings Combo,Add 5 Spicy Wings,Ranch Dip - Regular,Dipping Sauce
963586826,8380919764,Regular Buffalo Fries,Ranch Dip - Large,15 pc Grilled Wings,2 pc Crispy Strips,Add 5 Spicy Wings,Veggie Sticks
851037988,6822445460,Ranch Dip - Large,4 pc Crispy Strips,20pc Spicy Feast Deal,Fried Corn - Large,Large Fruit Punch,Cheese Fries - Large
915206357,3732411939,Fried Corn - Regular,10 pc Spicy Wings Combo,20 Oz Soda,Ranch Dip - Regular,Dipping Sauce,10 pc Mixed Wings Combo
745165274,1923488668,Regular Buffalo Fries,Chicken Sub,Ranch Dip - Regular,10 pc Grilled Wings,15 pc Grilled Wings,20 pc Grilled Wings
758694283,618291691,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Grilled Wings Combo,Cheese Dip - Medium,32 Oz Soda,10 pc Grilled Wings Combo
713525315,1092694676,Dipping Sauce,8 pc Spicy Wings Combo,Regular Buffalo Fries,7 pc Crispy Strips,24 pc Family Grilled Wings,Ranch Dip - Regular
649325596,9364692067,6 pc Spicy Wings Combo,Regular Buffalo Fries,Dipping Sauce,10 pc Spicy Wings,15 pc Spicy Wings,Ranch Dip - Regular
446654597,5161768194,5 pc Crispy Strips Combo,Ranch Dip - Regular,Large Veggie Sticks Spicy,Chicken Sub Combo,2 pc Crispy Strips,8 pc Grilled Wings Combo
427924801,5908298048,Ranch Dip - Regular,10 pc Grilled Wings,7 pc Crispy Strips,Large Buffalo Fries,Regular Buffalo Fries,Cheese Fries - Large
449452169,3370585795,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings Combo,Dipping Sauce,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo
710637675,946319589,Fried Corn - Regular,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,Cheese Dip - Large,Ranch Dip - Regular,6 pc Spicy Wings Combo
209052206,7411304720,Large Buffalo Fries,Chicken Sub,Chicken Sub Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,8 pc Grilled Wings Combo
168662328,4677390738,Fried Corn - Large,24 pc Family Spicy Wings,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries
692168764,273860650,Add 5 Grilled Wings,20pc Spicy Feast Deal,Blue Cheese Dip - Regular,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular
919445409,7403751667,10 pc Grilled Wings Combo,4 pc Crispy Strips,Regular Buffalo Fries,Ranch Dip - Regular,8 pc Grilled Wings Combo,Ranch Dip - Large
752881091,7319050711,Large Buffalo Fries,32 Oz Soda,10 pc Spicy Wings,Blue Cheese Dip - Regular,Ranch Dip - Regular,Ranch Dip - Large
756354273,5641766138,Flavor Platter,Ranch Dip - Regular,15 pc Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Large,Regular Buffalo Fries
217635530,9903102409,Veggie Sticks Spicy,20pc Spicy Feast Deal,Large Buffalo Fries,10 pc Grilled Wings Combo,Fried Corn - Large,Ranch Dip - Regular
324291585,3142443485,10 pc Grilled Wings,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Regular,Ranch Dip - Large,Blue Cheese Dip - Regular
620306087,1880225523,Veggie Sticks Spicy,Large Buffalo Fries,Flavor Platter,Fried Corn - Regular,Add 5 Grilled Wings,Ranch Dip - Regular
410664547,979822142,10 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Fried Corn - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips
437550182,3878451767,15 pc Grilled Wings,Large Buffalo Fries,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Veggie Sticks Spicy,15 pc Crispy Strips
714828381,2086190050,Fried Corn - Large,Ranch Dip - Regular,Large Fruit Punch,20pc Spicy Feast Deal,20 pc Grilled Wings,Cheese Fries - Large
289872773,6715395470,Chicken Sub,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,Chicken Sub Combo,Large Buffalo Fries
859207634,1738379908,Ranch Dip - Large,10 pc Grilled Wings,Cheese Fries - Regular,3 pc Crispy Strips Combo,Ranch Dip - Regular,4 pc Crispy Strips
777050823,9574182828,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,Chicken Sub,6 pc Spicy Wings Combo
53842072,33185833,20 pc Grilled Wings,Ranch Dip - Regular,2 pc Crispy Strips,Large Buffalo Fries,Regular Buffalo Fries,Veggie Sticks
495352879,3866738814,Ranch Dip - Large,Triple Chocolate Cake,10 pc Spicy Wings,Regular Buffalo Fries,Fried Corn - Large,20pc Spicy Feast Deal
222121693,695591194,Add 5 Grilled Wings,15 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,Dipping Sauce,10 pc Grilled Wings
525044361,6234780227,Fried Corn - Regular,Ranch Dip - Regular,15 pc Grilled Wings Combo,Dipping Sauce,2 pc Crispy Strips,10 pc Grilled Wings
61671957,5996504564,Ranch Dip - Regular,Add 5 Grilled Wings,20pc Spicy Feast Deal,Large Buffalo Fries,2 pc Crispy Strips,Carrot Sticks
267952548,5810339034,Veggie Sticks Spicy,10 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Regular,Ranch Dip - Large,Fried Corn - Regular
974471385,810226928,20pc Spicy Feast Deal,Chicken Sub,Large Veggie Sticks Spicy,Ranch Dip - Regular,Ranch Dip - Large,Fried Corn - Large
622357146,1485257010,6 pc Spicy Wings Combo,15 pc Grilled Wings,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Fried Corn - Regular
897824618,2819565840,6 pc Strips Meal for 2,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Fried Corn - Large,Regular Buffalo Fries
322629126,4005714505,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries,Ranch Dip - Large,32 Oz Soda
257917487,1718852890,Honey Mustard Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Large,Ranch Dip - Regular,Regular Buffalo Fries,Add 5 Grilled Wings
175351356,7817604370,Chicken Sub,Add 5 Spicy Wings,Ranch Dip - Regular,Large Buffalo Fries,10 pc Spicy Wings,8 pc Spicy Wings Combo
689773469,2211951178,2 pc Crispy Strips,10 pc Grilled Wings,Blue Cheese Dip - Large,Fried Corn - Large,Blue Cheese Dip - Regular,Regular Buffalo Fries
